file_name,message_text,message_date,peer_id,post_author,from,file_size,access_hash,file_reference,date,mime_type,duration,width,height
ssstwitter.com_1684265798436.mp4,"1605,23 Киев - Жуляны.

Ночной взрыв Киеве, работа ПВО. Заявлено уничтожение зенитного ракетного комплекса «Пэтриот» ВСУ.
Вероятная геопривязка аэропорт Жуляны,  площадка рядом с музеем авиации.

  50.406447, 30.459083 

Геопривязка",2023-05-16 19:53:16+00:00,1605069564,,https://t.me/creamy_caprice/756,2560861,-6999558804082177139,"b'\x02_\xabj\xfc\x00\x00\x02\xf4dkt\x98\xa4\xba\xd8\xdf\xb7CT\xef7\xa9\xdf\xb9q""z\xe5'",2023-05-16 19:53:14+00:00,video/mp4,154,686,360
1.mp4,"16,05,23 Артёмовск - Артёмовское(Хромово)

Атака FPV-дроном сил РФ позиции ВСУ в лесном массиве у посёлка Артёмовское, Северный Ставок.

48.606314, 37.963526",2023-05-16 09:37:05+00:00,1605069564,,https://t.me/creamy_caprice/753,4702873,-2880746346359781151,b'\x02_\xabj\xfc\x00\x00\x02\xf1dkt\x98\x84\x9ab\xb4\xc5\xf1\x1c \x1d\xf7\xf0X\x94\x03\xc5\x11',2023-05-16 09:37:04+00:00,video/mp4,13,1280,720
1_converted.mp4,"15,05,23 Авдеевка - Красногоровка - Степовое

Применение зажигательных боеприпасов артиллерией НМ ДНР по позициям ВСУ на ближних подступах к Авдеевке с севера.

 48.189942, 37.716801",2023-05-15 19:37:52+00:00,1605069564,,https://t.me/creamy_caprice/748,192004659,-351657265050408421,b'\x02_\xabj\xfc\x00\x00\x02\xecdkt\x982k\xb9n\x08%\x94\xfa\xe3\x98\x03\x08\xc9\xb6\xe6+',2023-05-15 19:37:51+00:00,video/mp4,108,1920,1080
1.mp4,"15,05,23 Артёмовск - Самолёт - Новый.

Кадры обстрела позиций ВСУ в многоэтажной застройке на западе города в укрепрайонах ""Самолёт"" и ""Домино"" силами ЧВК Вагнер.

48.590686, 37.961651 
48.578313, 37.966817

https://t.me/creamy_caprice",2023-05-15 12:39:18+00:00,1605069564,,https://t.me/creamy_caprice/745,5178680,2752725658259893005,b'\x02_\xabj\xfc\x00\x00\x02\xe9dkt\x98v\x0f\x9d\xc0a\xa2\x9f\xd4\xb6la\xd2\xd3\xfc\x01\xc5',2023-05-15 12:39:17+00:00,video/mp4,79,440,360
1.mp4,"14,05,23 Лисичанск - Северск - Белогоровка(ДНР)

Боевые действия у Белогоровки(ДНР). Огневое воздействие на позиции ВСУ со стороны сил НМ ЛНР.

48.760671, 38.192530

 48.752083, 38.181376

https://t.me/creamy_caprice",2023-05-15 09:58:22+00:00,1605069564,,https://t.me/creamy_caprice/743,19602903,8935510788710553517,b'\x02_\xabj\xfc\x00\x00\x02\xe7dkt\x98o\x7f\xa1[^\xe0\xad\xdb\x8d\xab\xb8\xef\xcb\xbci\x96',2023-05-15 09:58:21+00:00,video/mp4,41,1920,1080
1.mp4,"15,05,23 Артёмовск - Часов Яр - Богдановка - Артёмовское

Поражение танка ВСУ на трассе Часов Яр - Артёмовск артиллерией ЧВК Вагнер

 48.6012426, 37.9021311 

Геопривязка",2023-05-14 23:57:30+00:00,1605069564,,https://t.me/creamy_caprice/741,1928159,1377381722089216104,b'\x02_\xabj\xfc\x00\x00\x02\xe5dkt\x98\xefUh\x1e\xf8\xd2\x15\xce_\xa1\x89\xc7\xae\xf9\xfbR',2023-05-14 23:57:30+00:00,video/mp4,22,640,512
1.mp4,"08,05,23 Кременная - Диброва

Поражение танка ВСУ  у посёлка Диброва.

48.998997, 38.087726",2023-05-14 22:49:25+00:00,1605069564,,https://t.me/creamy_caprice/739,31048493,-8737475746862770513,b'\x02_\xabj\xfc\x00\x00\x02\xe3dkt\x98k\xc7\x167\x15w\xc538b\x045\xe68\xa5\x03',2023-05-14 22:49:24+00:00,video/mp4,82,1280,720
1.mp4,"13,05,23 Артёмовск - Часов Яр - Богдановка - Артёмовское(Хромово)

Поражение бронетехники ВСУ артиллерией ЧВК Вагнер. 

 48.619185, 37.927247 
 48.591357, 37.894908 

Геопривязка

https://t.me/creamy_caprice",2023-05-13 19:08:42+00:00,1605069564,,https://t.me/creamy_caprice/732,18435429,-1622596124001552980,b'\x02_\xabj\xfc\x00\x00\x02\xdcdkt\x98R\x93\n\xee\xe5\xcc\xb3\x83\x996<\xea\x0b\xa7\xba\xf3',2023-05-13 19:08:41+00:00,video/mp4,88,848,624
1.mp4,"13,05,23 Угледар - Павловка - Дачи

Обстрел позиции ВСУ севернее Павловки под Угледаром FPV-дроном.

47.764830, 37.237237 

Геопривязка

https://t.me/creamy_caprice",2023-05-13 10:16:03+00:00,1605069564,,https://t.me/creamy_caprice/730,3723393,4464458307007100507,b'\x02_\xabj\xfc\x00\x00\x02\xdadkt\x98\xe9\xba\xd1\xb5\xde\x81\x0e\xf9\xae\xa7\xed#\x86\x98\x1bQ',2023-05-13 09:56:41+00:00,video/mp4,24,1280,720
1.mp4,"12,05,23 Авдеевка - Водяное - Первомайское

Атака FPV-дроном НМ ДНР бронетехники ВСУ в застройке Первомайского.

 48.091339, 37.607235 

Геопривязка

https://t.me/creamy_caprice",2023-05-13 09:47:13+00:00,1605069564,,https://t.me/creamy_caprice/728,32165663,-2869570992294813675,b'\x02_\xabj\xfc\x00\x00\x02\xd8dkt\x98B\x16\x89\xf2\xa0N\x96\xb7~\xc4\x17\xfcd\xd3\x9dN',2023-05-13 09:47:11+00:00,video/mp4,78,1280,720
111.mp4,"12.05.23 Донецк - Марьинка

Панорамная съёмка с высоты птичьего полета последствий многомесячных боёв в Марьинке.

 47.941214, 37.502958 

https://t.me/creamy_caprice",2023-05-12 14:07:25+00:00,1605069564,,https://t.me/creamy_caprice/721,11686174,-7190505656988010935,b'\x02_\xabj\xfc\x00\x00\x02\xd1dkt\x98%\x11|\x13\x0f\xbb\xb0\x80U\xf8?A\xe7\x88\xecx',2023-05-12 14:07:24+00:00,video/mp4,48,1280,720
1.mp4,"11.05.23 Лисичанск - Северск - Спорное

Танки ВС РФ ведут стрельбу по позициям ВСУ в районе газонасосной станции около посёлка Спорное. 

 48.807100, 38.262621
 48.810802, 38.266669

https://t.me/creamy_caprice",2023-05-12 09:21:48+00:00,1605069564,,https://t.me/creamy_caprice/719,22262209,5097312886562419198,b'\x02_\xabj\xfc\x00\x00\x02\xcfdkt\x98\x01\xcc\xf6s\xe3q7\x18YF\xe8\xb9\x07a)\xa7',2023-05-12 09:21:47+00:00,video/mp4,15,1920,1080
111.mp4,"05.05.23 Артёмовск - Водоканал 

Архивные кадры от 5 мая работы танка ЧВК Вагнер по позициям ВСУ.  
Позиция танка.

48.582845, 37.972701 

Кадры являются частью ролика ВСУ с дальнейшем поражением танка. Эпизод выделен из ролика в виду сомнений в связанности событий.",2023-05-11 22:54:49+00:00,1605069564,,https://t.me/creamy_caprice/716,8228373,3901626909243942263,b'\x02_\xabj\xfc\x00\x00\x02\xccdkt\x99[_\xf2;6\xe6\x0f\xe5C\x17\xe2\xce*\xeaJ\x96',2023-05-11 22:54:47+00:00,video/mp4,19,1280,720
ssstwitter.com_1683638031104.mp4,"10,05,23 Авдеевка - Водяное - Первомайское.

Атака ВСУ на южном охвате Авдеевки в Водяном моторизированным подразделением. Высадка десанта в застройке частного сектора. Поражение бронетехники ВСУ силами НМ ДНР.

  48.103475, 37.616864",2023-05-10 23:38:57+00:00,1605069564,,https://t.me/creamy_caprice/711,33750067,-2102796584123793673,b'\x02_\xabj\xfc\x00\x00\x02\xc7dkt\x99\x88>\xb26nZ<\xa0\x07\x95\xbal\xf6\x8b\x82\xd0',2023-05-10 23:38:56+00:00,video/mp4,89,1280,720
ssstwitter.com_1683638031104.mp4,"08,05,23 Артёмовск - Часов Яр - Красное(Ивановское)

Скопление поврежденной техники ВСУ у населённого пункта Красное(Ивановское) на пути снабжения группировки ВСУ в Артёмовске.
""Золотой мост"" Вагнера.

 48.576847, 37.902133",2023-05-09 13:19:57+00:00,1605069564,,https://t.me/creamy_caprice/704,7152646,-7569534675684189702,b'\x02_\xabj\xfc\x00\x00\x02\xc0dkt\x99E\x90\xdbOr@\xde\x90m3R\xb9 \xc8\x91\xac',2023-05-09 13:19:56+00:00,video/mp4,48,576,1024
ssstwitter.com_1683495093140.mp4,"07,05,23 Артёмовск - Черема

Контактные бои в Артёмовске. Отход военнослужащих ВСУ с занимаемых позиций.

 48.594250, 37.970868",2023-05-07 21:41:15+00:00,1605069564,,https://t.me/creamy_caprice/701,7052413,-4218661236192799836,b'\x02_\xabj\xfc\x00\x00\x02\xbddkt\x99[\xa8\x1d\xc5X\xfd\xe3\xf9l<\x1f|\x975E\x06',2023-05-07 21:41:14+00:00,video/mp4,108,640,360
1.mp4,"07,05,23 Авдеевка - Каменка

Атака FPV-дроном позиции ВСУ на Константиновской трассе. Северный охват Авдеевки.

48.157830, 37.793947",2023-05-07 08:55:28+00:00,1605069564,,https://t.me/creamy_caprice/698,126763925,-461792398645339059,b'\x02_\xabj\xfc\x00\x00\x02\xbadkt\x99\xd2\x1a\xa5\xdc\xd2\x9aN\xbd\xc0w%g\x02X}\x07',2023-05-07 08:55:26+00:00,video/mp4,152,1920,1072
1.mp4,"06,05,23 Артёмовск - Черёма

Управляемый подрыв многоэтажного здания военнослужащими ВСУ на улице Чайковского в западной части города.

 48.591263, 37.972803",2023-05-06 18:53:32+00:00,1605069564,,https://t.me/creamy_caprice/696,10387003,-5713756828875398116,b'\x02_\xabj\xfc\x00\x00\x02\xb8dkt\x99T\x87\x85l\xdb7\xd5t\xc3\x19\xed\xd5Q\x94\xe3\xc6',2023-05-06 18:53:31+00:00,video/mp4,112,640,304
1.mp4,"05,05,23 Запорожье - Никополь

Бомбардировка с БПЛА силовой подстанции Никопольского завода ферросплавов. 

47.630135, 34.338557 

Геопривязка",2023-05-05 20:09:03+00:00,1605069564,,https://t.me/creamy_caprice/693,56070176,1797731046181512068,b'\x02_\xabj\xfc\x00\x00\x02\xb5dkt\x99\x15\xeb=\xe2\xdf\xe1`\x8a\x07=\x97\x1c\x97\xaa\xd6\x1e',2023-05-05 20:09:02+00:00,video/mp4,148,1280,720
1.mp4,"05,05,23 Артёмовск - Черёма - Новый - 18 школа

Применение зажигательных боеприпасов артиллерией ЧВК Вагнер по позициям ВСУ в многоэтажных кварталах Артёмовска.

48.592071, 37.967041",2023-05-05 19:42:31+00:00,1605069564,,https://t.me/creamy_caprice/691,8362739,8030183191666834786,b'\x02_\xabj\xfc\x00\x00\x02\xb3dkt\x99]\x1a\xc1\x8b\xa2_39I\xccQth\xf6\xf5\x8a',2023-05-05 19:42:31+00:00,video/mp4,21,1280,784
1.mp4,"05,05,23 Артёмовск - Центр

Генерал-полковник Мизинцев выслушивает доклад от военного командования ЧВК Вагнер о ситуации в Артёмовске и производит рекогносцировку местности.

  48.587704, 38.004349",2023-05-05 09:53:34+00:00,1605069564,,https://t.me/creamy_caprice/686,53203069,-3918331560531679425,b'\x02_\xabj\xfc\x00\x00\x02\xaedkt\x99\x8f>\xb3\xd7\xd7G0\xcb\xbb\xdfl\x87\xeb\x07\xcaV',2023-05-05 09:53:33+00:00,video/mp4,255,848,464
ssstik.io_1683205453335.mp4,"02,05,23 Артёмовск - Красное(Ивановское)

Участок полевой дороги по которой происходит снабжение группировки ВСУ в Артёмовске. 
Повреждённая техника ВСУ.

48.585197,  37.934744 

Геопривязка",2023-05-04 13:20:54+00:00,1605069564,,https://t.me/creamy_caprice/682,26641459,-737251447696203290,b'\x02_\xabj\xfc\x00\x00\x02\xaadkt\x99\xec\x0f2\xbb\xde4\xd4eE\x81\r\x94\x9b?\x9d\x03',2023-05-04 13:20:53+00:00,video/mp4,62,576,1024
1.mp4,"04,05,23 Донецк - Марьинка - Георгиевка

Огневое воздействие на позиции ВСУ со стороны ВС РФ  в Марьинке. Район прилётов ТОС в западной части посёлка.

 47.945344, 37.490339",2023-05-04 10:52:42+00:00,1605069564,,https://t.me/creamy_caprice/679,4366727,8296668931429968754,b'\x02_\xabj\xfc\x00\x00\x02\xa7dkt\x99^\xfc\xb2Z\x0c\xa64\xd9\xac\\\xf7\xf7~\xad\xaeX',2023-05-04 10:52:40+00:00,video/mp4,21,848,528
1.mp4,"03,05,23 Авдеевка - Новобахмутовка.

Обстрел с дрона военнослужащих ВСУ на северном охвате Авдеевки у Новобахмутовки к северу от железнодорожного моста через Константиновску трассу.

48.246871, 37.744503",2023-05-03 12:59:17+00:00,1605069564,,https://t.me/creamy_caprice/676,12550170,6885095183486069249,b'\x02_\xabj\xfc\x00\x00\x02\xa4dkt\x99a\xda\xe9\xa2\xac\x9f\xb1w\xeb\xaeb\xdf\n?\xd2f',2023-05-03 12:59:15+00:00,video/mp4,42,1280,576
1.mp4,"03,05,23 Лисичанск - Белогоровка(ЛНР)

Позиции ВСУ на Белогоровской фильтровальной станции под огневым воздействием РСЗО ТОС-1  со стороны сил НМ ЛНР. Видна вторичная детонация.
Ранее эта позиция уже подвергалась артиллерийскому обстрелу.

 48.918029, 38.270359",2023-05-03 12:37:22+00:00,1605069564,,https://t.me/creamy_caprice/674,30813748,6342565671554203118,b'\x02_\xabj\xfc\x00\x00\x02\xa2dkt\x99e\xb0\x18Z:\x93@\x02z\x06\x83LJ\xe4E\xf5',2023-05-03 12:37:21+00:00,video/mp4,86,1136,640
1.mp4,"02.05.23 Часов Яр - Красное(Ивановское) - Артёмовск

Поврежденный артиллерией ЧВК Вагнер бронеавтомобиль на трассе Часов Яр - Артёмовск у населённого пункта Красное(Ивановское) в котором предположительно находился командующий Силами территориальной обороны ВСУ генерал-майор Танцюра.
Официально украинская сторона гибель генерала не подтвердила.

 48.576349, 37.908478",2023-05-02 22:54:07+00:00,1605069564,,https://t.me/creamy_caprice/669,7054150,-2382782056248633278,b'\x02_\xabj\xfc\x00\x00\x02\x9ddkt\x99\x84\x17\xf5\x92\x10\xb8 \x06\xa9\xf2\x1b\xf9^\x077\x13',2023-05-02 22:54:07+00:00,video/mp4,48,440,360
1.MOV,"02,05,23 Артёмовск - База хранения военной техники

Кадры применения тяжелой огнемётной системы ""Солнцепек"" при штурме Артёмовской  базы хранения военной техники силами ЧВК Вагнер. Залповый обстрел территории западной части базы.
На момент опубликования кадров заявлено о полном контроле всей базы хранения сотрудниками ЧВК Вагнер.  

 48.597250, 37.976205",2023-05-02 12:14:31+00:00,1605069564,,https://t.me/creamy_caprice/665,5279100,637183322769426632,"b""\x02_\xabj\xfc\x00\x00\x02\x99dkt\x99\xe7\x90\xbd \xdd'\xdf\x00\x8fBw^\xa7\x88\x9c\x12""",2023-05-02 12:14:30+00:00,video/quicktime,26,848,448
"Footage_of_the_massive_explosion_in_Pavhlorad,_Ukraine_last_evening.mp4","30,04,23 Павлоград

Массивный взрыв в Павлограде. Согласно данным с нескольких камер видеонаблюдения взрыв произошел в районе складов хранения твёрдого ракетного топлива.

 48.583007, 35.848367 

Геопривязка",2023-05-02 09:47:15+00:00,1605069564,,https://t.me/creamy_caprice/662,2420419,4697201545860310568,b'\x02_\xabj\xfc\x00\x00\x02\x96dkt\x99\xcc\x08\xd4\xe0T\xde\x9b\xde\xd9\xed\xe7vtX\x0fl',2023-05-02 09:47:13+00:00,video/mp4,107,668,360
1.MOV,"01,05,23 Донецк - Пески - Первомайское

Обстрел НМ ДНР позиции ВСУ на линии боевого соприкосновения барражирующим боеприпасом.

 48.076238, 37.636673",2023-05-01 22:36:42+00:00,1605069564,,https://t.me/creamy_caprice/660,9150453,-7015335993175611706,"b'\x02_\xabj\xfc\x00\x00\x02\x94dkt\x99\x88"">\n\x15K\xcb%\xcaW\xb1\x9e\xca\xb3\x9d\x05'",2023-05-01 22:36:41+00:00,video/quicktime,43,848,528
1.mp4,"01,05,23 Сватово - Островское - Нововодяное - Карамзиновка.

Огневое воздействие на склад ВСУ в глубине их обороны. Заявлено как авиаудар ФАБ-500 ВКС РФ.

 49.290673, 37.933653 

Геопривязка",2023-05-01 15:21:02+00:00,1605069564,,https://t.me/creamy_caprice/658,9735431,-5017923931430201193,b'\x02_\xabj\xfc\x00\x00\x02\x92dkt\x99\x88\xd1\x0e/\xf4*\xe2\xbb\x85\xa6=\x10\x87\xa4^)',2023-05-01 15:21:01+00:00,video/mp4,23,1280,720
